paper number,doi,strain,strain type,product,product titer,medium,carbon source,carbon source concentration,vessel and feed mode,ph,oxygen level,parent strain,time,temperature,knock out gene,overexpress gene,heterologous gene,check
p71,10.1021.acssynbio.3c00315,BPEDSΔI,Bacillus subtilis,DPA (d-pantothenic acid),0.85 g/L,shake flask,Glucose,Not specified,Batch,-,-,BP,72,,ilvA,alsS;ilvD;panD;panDT;panE,,yes
p71,10.1021.acssynbio.3c00315,UBPE,Bacillus subtilis,DPA (d-pantothenic acid),1.07 g/L,shake flask,Glucose,Not specified,Batch,-,-,BP,72,,,panB;panBCD;panD;panDT,,yes
p71,10.1021.acssynbio.3c00315,UBPES,Bacillus subtilis,DPA (d-pantothenic acid),1.21 g/L,shake flask,Glucose,Not specified,Batch,-,-,UBPE,72,,,alsS;panB;panBCD;panD;panDT,,yes
,,,,,,,,,,,,,,,,,,
p72,10.1038.s41467-022-29215-6,Bglc2-Con,,coniferol (coniferol),62 mg/L,M9,,"glucose, glycerol",Shake flask,7.0,-,Bglc2,strain,,,,,yes
p72,10.1038.s41467-022-29215-6,Bglc2-Con,,coniferol (coniferol),85 mg/L,M9,,"glucose, glycerol",Shake flask,7.0,-,Bglc2,strain,,,,,yes
p72,10.1038.s41467-022-29215-6,Bglc2-Con,,coniferol (coniferol),95 mg/L,M9,,"glucose, glycerol",Shake flask,7.0,-,Bglc2,strain,,,,,yes
,,,,,,,,,,,,,,,,,,
p73,10.1073.pnas.0812364106,S. cerevisiae 424A(LNH-ST),Aspergillus,ethanol (Ethanol),40.0 g/L,SHF with AFEX-CS Hydrolysate,Monomeric Sugars,Equivalent to 6% glucan loading,Batch,5.5,Anaerobic,,,,,,,yes
p73,10.1073.pnas.0812364106,424A(LNH-ST),Aspergillus,ethanol (Ethanol),0.43 g ethanol/g consumed sugars,Complex media (YEP + glucose+xylose),Glucose & Xylose,"70 g/L glucose, 40 g/L xylose",Not specified,5.5,Anaerobic,,,,,,,yes
p73,10.1073.pnas.0812364106,424A(LNH-ST),Aspergillus,ethanol (Ethanol),0.46 g ethanol/g consumed sugars,AFEX-CS Hydrolysate,Glucose & Xylose,Native to hydrolysate,Not specified,5.5,Anaerobic,,,,,,,yes
,,,,,,,,,,,,,,,,,,
p74,10.1093.jimb.kuab050,SIY2,Saccharomyces cerevisiae,mevalonate (mevalonate),0.05 ± 0.01 g-mevalonate/g-glucose,SC-dropout,glucose,2%,shake flask,,,CEN.PK2-1C,7-day,30°C,,Ef-mvaE;Ef-mvaS;Se-acsL641P;acs;mvaE;mvaS,Ef-mvaE;Ef-mvaS;mvaE;mvaS,yes
p74,10.1093.jimb.kuab050,JCY9,Saccharomyces cerevisiae,mevalonate (mevalonate),0.08 ± 0.01 g-mevalonate/g-glucose,SC-dropout,glucose,2%,shake flask,,,CEN.PK2-1C,7-day,30°C,ADH1;GPD1,Ef-mvaE;Ef-mvaS;Se-acsL641P;acs;mvaE;mvaS,Ef-mvaE;Ef-mvaS;mvaE;mvaS,yes
p74,10.1093.jimb.kuab050,JCY73,Saccharomyces cerevisiae,mevalonate (mevalonate),0.17 ± 0.01 g-mevalonate/g-glucose,SC-dropout,glucose,2%,shake flask,,,CEN.PK2-1C,7-day,30°C,,Ef-mvaE;Ef-mvaS;Se-acsL641P;acs;mvaE;mvaS,Ef-mvaE;Ef-mvaS;mvaE;mvaS,OE
p74,10.1093.jimb.kuab050,JCY87,Saccharomyces cerevisiae,mevalonate (mevalonate),0.19 ± 0.01 g-mevalonate/g-glucose,SC-dropout,glucose,2%,shake flask,,,CEN.PK2-1C,7-day w/panto.,30°C,,CAB1;Ef-mvaE;Ef-mvaS;Se-acsL641P;acs;mvaE;mvaS,Ef-mvaE;Ef-mvaS;mvaE;mvaS,OE
p74,10.1093.jimb.kuab050,JCY8,Saccharomyces cerevisiae,mevalonate (mevalonate),1030 ± 30 mg/l,SC-dropout,glucose,2%,shake flask,,,CEN.PK2-1C,7-day,30°C,ADH1;GPD1,Ef-mvaE;Ef-mvaS;Se-acsL641P;acs;mvaE;mvaS,Ef-mvaE;Ef-mvaS;mvaE;mvaS,OE
p74,10.1093.jimb.kuab050,JCY87,Saccharomyces cerevisiae,mevalonate (mevalonate),13.3 ± 0.50 g/l,"SC-Ura, fed-batch",glucose,"6%, fed",2 L bioreactor,,controlled DO,CEN.PK2-1C,160-h,30°C,,CAB1;Ef-mvaE;Ef-mvaS;Se-acsL641P;acs;mvaE;mvaS,Ef-mvaE;Ef-mvaS;mvaE;mvaS,yes
p74,10.1093.jimb.kuab050,JCY113,Saccharomyces cerevisiae,mevalonate (mevalonate),1320 ± 20 mg/l,SC-dropout,glucose,2%,shake flask,,,,7-day,30°C,,,Bs-pta;pta,KO
p74,10.1093.jimb.kuab050,JCY51,Saccharomyces cerevisiae,mevalonate (mevalonate),1390 ± 10 mg/l,SC-dropout,glucose,2%,shake flask,,,CEN.PK2-1C,7-day,30°C,,Ef-mvaE;Ef-mvaS;Se-acsL641P;acs;mvaE;mvaS,Ef-mvaE;Ef-mvaS;mvaE;mvaS,yes
p74,10.1093.jimb.kuab050,JCY37,Saccharomyces cerevisiae,mevalonate (mevalonate),1570 ± 50 mg/l,SC-dropout,glucose,2%,shake flask,,,CEN.PK2-1C,7-day,30°C,ADH1;GPD1,Ef-mvaE;Ef-mvaS;Se-acsL641P;acs;mvaE;mvaS,Ef-mvaE;Ef-mvaS;mvaE;mvaS,yes
p74,10.1093.jimb.kuab050,JCY9,Saccharomyces cerevisiae,mevalonate (mevalonate),1620 ± 20 mg/l,SC-dropout,glucose,2%,shake flask,,,CEN.PK2-1C,7-day,30°C,ADH1;GPD1,Ef-mvaE;Ef-mvaS;Se-acsL641P;acs;mvaE;mvaS,Ef-mvaE;Ef-mvaS;mvaE;mvaS,yes
p74,10.1093.jimb.kuab050,JCY93,Saccharomyces cerevisiae,mevalonate (mevalonate),1640 ± 70 mg/l,SC-dropout,glucose,2%,shake flask,,,,7-day,30°C,,ALD6,,OE
p74,10.1093.jimb.kuab050,JCY99,Saccharomyces cerevisiae,mevalonate (mevalonate),2050 ± 100 mg/l,SC-dropout,glucose,2%,shake flask,,,CEN.PK2-1C,7-day,30°C,ADH1;GPD1,Ef-mvaE;Ef-mvaS;Sc-acsL641P;Se-acsL641P;acs;mvaE;mvaS,Ef-mvaE;Ef-mvaS;mvaE;mvaS,yes
p74,10.1093.jimb.kuab050,JCY116,Saccharomyces cerevisiae,mevalonate (mevalonate),2350 ± 160 mg/l,SC-dropout,glucose,2%,shake flask,,,JCY90,7-day,30°C,ADH1;GPD1,CAB1;Ef-mvaE;Ef-mvaS;Se-acsL641P;acs;mvaE;mvaS,Ef-mvaE;Ef-mvaS;mvaE;mvaS,yes
p74,10.1093.jimb.kuab050,JCY73,Saccharomyces cerevisiae,mevalonate (mevalonate),2900 ± 130 mg/l,SC-dropout (ethanol+gly),ethanol + glycerol,2% ethanol,shake flask,,,CEN.PK2-1C,7-day,30°C,,Ef-mvaE;Ef-mvaS;Se-acsL641P;acs;mvaE;mvaS,Ef-mvaE;Ef-mvaS;mvaE;mvaS,OE
p74,10.1093.jimb.kuab050,CEN.PK2-1C,Saccharomyces cerevisiae,mevalonate (mevalonate),3420 ± 60 mg/l,SC-dropout,glucose,2%,shake flask,,,,7-day,30°C,,Ef-mvaE;Ef-mvaS;Se-acsL641P;acs;mvaE;mvaS,Ef-mvaE;Ef-mvaS;mvaE;mvaS,strain
p74,10.1093.jimb.kuab050,JCY73,Saccharomyces cerevisiae,mevalonate (mevalonate),3810 ± 70 mg/l,SC-Ura + Met,glucose,2%,Batch,-,-,CEN.PK2-1C,7 days,30°C,,Ef-mvaE;Ef-mvaS;Se-acsL641P;acs;mvaE;mvaS,Ef-mvaE;Ef-mvaS;mvaE;mvaS,OE
p74,10.1093.jimb.kuab050,JCY87,Saccharomyces cerevisiae,mevalonate (mevalonate),3830 ± 120 mg/l (w/panto.),SC-Ura + Met,glucose,2%,Batch w/ pantothenate suppl.,-,-,CEN.PK2-1C,7 days,30°C,,CAB1;Ef-mvaE;Ef-mvaS;Se-acsL641P;acs;mvaE;mvaS,Ef-mvaE;Ef-mvaS;mvaE;mvaS,OE
p74,10.1093.jimb.kuab050,SIY2,Saccharomyces cerevisiae,mevalonate (mevalonate),910 ± 70 mg/l,SC-dropout,glucose,2%,Batch,-,-,CEN.PK2-1C,7 days,30°C,,Ef-mvaE;Ef-mvaS;Se-acsL641P;acs;mvaE;mvaS,Ef-mvaE;Ef-mvaS;mvaE;mvaS,yes
,,,,,,,,,,,,,,,,,,
p75,10.1093.jimb.kuad009,Yli-C2AH2,Yarrowia lipolytica,β-carotene (β-carotene),160 mg/L,Shake flask,Glucose + Citrate,5 g/L Sodium Citrate,Batch,5.6,-,Yli-C2AH,-,,,acc1;crtI;crtIEYB;tHMGR,crtE;crtI;crtYB,yes
p75,10.1093.jimb.kuad009,Yli-C,Yarrowia lipolytica,β-carotene (β-carotene),40 mg/L,YPD shake flask,Glucose,-,Batch,-,-,Y. lipolytica po1f,-,,,crtI;crtIEYB,crtE;crtI;crtYB,yes
p75,10.1093.jimb.kuad009,Yli-CA,Yarrowia lipolytica,β-carotene (β-carotene),53.24 mg/L,Shake flask,Glucose,-,Batch,-,-,Yli-C,-,,,acc1;crtI;crtIEYB,crtE;crtI;crtYB,yes
p75,10.1093.jimb.kuad009,Yli-CAH,Yarrowia lipolytica,β-carotene (β-carotene),87 mg/L,Shake flask,Glucose,-,Batch,-,-,Yli-C,-,,,crtI;crtIEYB;tHMGR,crtE;crtI;crtYB,OE
p75,10.1093.jimb.kuad009,Yli-CH,Yarrowia lipolytica,β-carotene (β-carotene),50.53 mg/L,Shake flask,Glucose,-,Batch,-,-,Yli-C,168,,,crtI;crtIEYB;tHMGR,crtE;crtI;crtYB,yes
p75,10.1093.jimb.kuad009,Yli-C,Yarrowia lipolytica,β-carotene (β-carotene),34.5 mg/L,YPD shake flask,Glucose,-,Batch,-,-,Y. lipolytica po1f,192,,,crtI;crtIEYB,crtE;crtI;crtYB,yes
p75,10.1093.jimb.kuad009,Yli-C2AH2,Yarrowia lipolytica,β-carotene (β-carotene),117.5 mg/L,Shake flask,Glucose,-,Batch,5.6,-,Yli-C2AH,7,,,acc1;crtI;crtIEYB;tHMGR,crtE;crtI;crtYB,yes
p75,10.1093.jimb.kuad009,Yli-C2AH,Yarrowia lipolytica,β-carotene (β-carotene),95.3 mg/L,Shake flask,Glucose,-,Batch,5.6,-,Yli-C,7,,,acc1;crtI;crtIEYB,crtE;crtI;crtYB,yes
p75,10.1093.jimb.kuad009,Yli-C2AH2,Yarrowia lipolytica,β-carotene (β-carotene),2.7 g/L,5.0 L Bioreactor,Glucose,Fed-batch,Fed-batch,5.6,20% air sat,Yli-C2AH,168,,,acc1;crtI;crtIEYB;tHMGR,crtE;crtI;crtYB,yes
,,,,,,,,,,,,,,,,,,
p76,10.1186.1475-2859-10-29,E. coli BW-ASTA,Escherichia coli,adonirubin (adonirubin),0.11 mg/g cdw,MM,glucose,not specified,batch,,,,48 h,37°C,,dxs;idi,crtW;crtW148;crtZ,yes
p76,10.1186.1475-2859-10-29,E. coli BW-ASTA,Escherichia coli,adonirubin (adonirubin),0.96 ± 0.14 mg/l,MM,glucose,not specified,batch,,,,24 h,37°C,,dxs;idi,crtW;crtW148;crtZ,yes
p76,10.1186.1475-2859-10-29,E. coli BW-ASTA,Escherichia coli,astaxanthin (Astaxanthin),(2.07 ± 0.15 mg/l; 1.41 ± 0.11 mg/g cdw),MM,glucose,not specified,batch,,,,48 h,37°C,,dxs;idi,crtW;crtW148;crtZ,yes
p76,10.1186.1475-2859-10-29,E. coli BW-ASTA,Escherichia coli,astaxanthin (Astaxanthin),0.96 ± 0.14 mg/g cdw,MM,glucose,not specified,batch,,,,24 h,37°C,,dxs;idi,crtW;crtW148;crtZ,yes
p76,10.1186.1475-2859-10-29,E. coli BW-CANT,Escherichia coli,canthaxanthin (canthaxanthin),1.085 ± 0.15 mg/g cdw,LB,"peptone, yeast extract",not specified,batch,,,,not specified,37°C,,dxs;idi,crtW;crtW148,yes
p76,10.1186.1475-2859-10-29,E. coli BW-CARO,Escherichia coli,β-carotene (β-carotene),1.24 ± 0.17 mg/g cdw,LB,"peptone, yeast extract",not specified,batch,,,,not specified,37°C,,dxs;idi,crtE,OE
p76,10.1186.1475-2859-10-29,E. coli BW-CARO-dxs,Escherichia coli,β-carotene (β-carotene),3.254 ± 0.24 mg/g cdw,LB,"peptone, yeast extract",not specified,batch,,,BW-CARO,not specified,37°C,dxs,dxs;idi,crtE,KO
,,,,,,,,,,,,,,,,,,
p77,10.1186.1475-2859-12-63,JJ004,Pseudomonas putida,L-proline (L-proline),0.31 ± 0.01 g proline/ g glucose,Modified CGXII,Glucose,35 g/L,Shake flask,Not specified,Not specified,ORN1,At least three cultivations,30°C,,ocd,,yes
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
p79,10.1186.s12934-014-0104-5,RF05S-M40,Escherichia coli,riboflavin (Riboflavin),1507.0±56.8 mg/L,LB,glucose,10 g/L,shake flask,,ambient,RF05S,,31°C,eda;edd;pgi,acs;ribA;ribB;ribC;ribD;ribE;ribF,,yes
p79,10.1186.s12934-014-0104-5,RF05S-M40,Escherichia coli,riboflavin (Riboflavin),1036.1±54.6 mg/L,LB,glucose,10 g/L,shake flask,,ambient,RF05S,48 h,37°C,eda;edd;pgi,acs;ribA;ribB;ribC;ribD;ribE;ribF,,yes
p79,10.1186.s12934-014-0104-5,RF05S-M40,Escherichia coli,riboflavin (Riboflavin),2702.8±89.9 mg/L,optimized MS,glucose,,shake flask,,ambient,RF05S,,37°C,eda;edd;pgi,acs;ribA;ribB;ribC;ribD;ribE;ribF,,yes
p79,10.1186.s12934-014-0104-5,MG1655,Escherichia coli,riboflavin (Riboflavin),200.5±7.1 mg/L,modified M9,glucose,20 g/L,shake flask,,,,,,,,,OE
p79,10.1186.s12934-014-0104-5,E. coli MG1655,Escherichia coli,riboflavin (Riboflavin),229.1±5.7 mg/L,modified M9,glucose,20 g/L,shake flask,,,,,,,ribA;ribB;ribC;ribD;ribE,,yes
p79,10.1186.s12934-014-0104-5,RF02S,Escherichia coli,riboflavin (Riboflavin),394.8±19.6 mg/L,modified M9,glucose,20 g/L,shake flask,,,RF02,,,pgi,ribA;ribB;ribC;ribD;ribE,,yes
p79,10.1186.s12934-014-0104-5,E. coli MG1655,Escherichia coli,riboflavin (Riboflavin),50.5±1.2 mg/L,LBG,glucose,1%,shake flask,,,,,,,ribA;ribB;ribC;ribD;ribE,,yes
p79,10.1186.s12934-014-0104-5,RF03S,Escherichia coli,riboflavin (Riboflavin),559.88±8.99 mg/L,modified M9,glucose,20 g/L,shake flask,,,RF03,,,eda;edd;pgi,ribA;ribB;ribC;ribD;ribE,,yes
p79,10.1186.s12934-014-0104-5,RF05S,Escherichia coli,riboflavin (Riboflavin),585.2±13.6 mg/L,modified M9,glucose,20 g/L,shake flask,,,RF05,,,eda;edd;pgi,acs;ribA;ribB;ribC;ribD;ribE,,yes
p79,10.1186.s12934-014-0104-5,RF05S,Escherichia coli,riboflavin (Riboflavin),59.30 mg/g glucose,,glucose,,,,,RF05,,,eda;edd;pgi,acs;ribA;ribB;ribC;ribD;ribE,,yes
p79,10.1186.s12934-014-0104-5,MG1655,Escherichia coli,riboflavin (Riboflavin),88.6±7.0 mg/L,LBG,glucose,1%,shake flask,,,,,,,,,yes
,,,,,,,,,,,,,,,,,,
p80,10.1186.s12934-014-0160-x,YJM49,E. coli,β-carotene (β-carotene),122.4±6.2 mg/L,Fermentation,Glucose,Not specified,Shake-flask,,,E. coli BL21(DE3),After 24h induction,30°C,,GPPS2;dxs;fni;mvaE;mvaS,GPPS2;dxs;fni;mvaE;mvaS,yes
p80,10.1186.s12934-014-0160-x,YJM43,E. coli,β-carotene (β-carotene),15.2±0.4 mg/L,Fermentation,Glucose,20 g/L,Shake-flask,,,E. coli BL21(DE3)/pAC-BETA,24 h after induction,30°C,,GPPS2;dxs;fni,GPPS2,yes
p80,10.1186.s12934-014-0160-x,YJM40,E. coli,β-carotene (β-carotene),2.24±0.1 mg/L,Fermentation,Glucose,20 g/L,Shake-flask,,,E. coli BL21(DE3)/pAC-BETA,24 h after induction,30°C,,dxs,,yes
p80,10.1186.s12934-014-0160-x,YJM41,E. coli,β-carotene (β-carotene),5.2±0.2 mg/L,Fermentation,Glucose,20 g/L,Shake-flask,,,E. coli BL21(DE3)/pAC-BETA,24 h after induction,30°C,,dxs;fni,,yes
p80,10.1186.s12934-014-0160-x,YJM44,E. coli,β-carotene (β-carotene),52.6±1.5 mg/L,Fermentation,Glucose,20 g/L,Shake-flask,,,E. coli BL21(DE3)/pAC-BETA,24 h after induction,30°C,,mvaE;mvaS,mvaE;mvaS,yes
p80,10.1186.s12934-014-0160-x,YJM45,E. coli,β-carotene (β-carotene),71.4±4.3 mg/L,Fermentation,Glucose,20 g/L,Shake-flask,,,E. coli BL21(DE3)/pAC-BETA,24 h after induction,30°C,,mvaE;mvaS,mvaE;mvaS,yes
,,,,,,,,,,,,,,,,,,
p81,10.1186.s12934-015-0309-2,B-4CL1+CCR,Escherichia coli,p-coumaraldehyde (p-coumaraldehyde),13 mg/L,LB,not specified,not specified,shake flask,not specified,ambient air,BL21 (DE3),,,,4CL1;CCR,,yes
p81,10.1186.s12934-015-0309-2,B-4CL1–CCR,Escherichia coli,coniferaldehyde (coniferaldehyde),35 mg/L,LB,not specified,not specified,shake flask,not specified,ambient air,BL21 (DE3),,,,4CL1;CCR,,yes
p81,10.1186.s12934-015-0309-2,B-4CL1–CCR,Escherichia coli,p-coumaraldehyde (p-coumaraldehyde),49 mg/L,LB,not specified,not specified,shake flask,not specified,ambient air,BL21 (DE3),,,,4CL1;CCR,,yes
p81,10.1186.s12934-015-0309-2,E. coli M-4CL1–CCR,Escherichia coli,caffealdehyde (caffealdehyde),19 mg/L,LB,not specified,not specified,shake flask,not specified,ambient air,E. coli M15,,,,4CL1;CCR,,yes
,,,,,,,,,,,,,,,,,,
p82,10.1186.s12934-015-0381-7,Mach1,Escherichia coli,lycopene (lycopene),0.38 ± 0.02 mg OD<sup>-1600</sup>,LB,Not specified,Not specified,Shake flask,,Ambient,,,30 °C,,,,yes
,,,,,,,,,,,,,,,,,,
p83,10.1186.s12934-016-0545-0,C. glutamicum ATCC 21850 (pEC-C-vio1),Corynebacterium glutamicum,crude violacein (violacein),5436 mg L−1,fed-batch,glucose,"initially 60 g L−1, +51 g L−1",3 L fermenter,7.0,~30%,C. glutamicum ATCC 21850,,,,vio;vioA;vioABCDE,vio,yes
p83,10.1186.s12934-016-0545-0,C. glutamicum ATCC 21850 (pEC-C-vio1),Corynebacterium glutamicum,crude violacein (violacein),0.054 g-vioalcein/g-glucose,not specified,glucose,60 g L−1,shake flask,7.2,not specified,C. glutamicum ATCC 21850,,,,vio;vioA;vioABCDE,vio,yes
p83,10.1186.s12934-016-0545-0,ATCC 21850,Corynebacterium glutamicum,l-tryptophan (l-tryptophan),163 mg L−1,not specified,glucose,60 g L−1,shake flask,7.2,not specified,,,,,,,yes
p83,10.1186.s12934-016-0545-0,21850 (pEC-C-vio1),Corynebacterium glutamicum,crude violacein (violacein),2344 mg L−1,batch fermentation with IPTG,glucose,60 g L−1,shake flask,7.2,not specified,21850,,,,vio;vioA;vioABCDE,vio,yes
p83,10.1186.s12934-016-0545-0,ATCC 21850 (pEC-C-vio1),Corynebacterium glutamicum,crude violacein (violacein),1116 mg L−1,batch fermentation medium,glucose,60 g L−1,shake flask,7.2,not specified,ATCC 21850,,,,vio;vioA;vioABCDE,vio,yes
p83,10.1186.s12934-016-0545-0,ATCC 21850 (pEC-J-vio1),Corynebacterium glutamicum,crude violacein (violacein),629 mg L−1,batch fermentation with IPTG,glucose,60 g L−1,shake flask,7.2,not specified,ATCC 21850,,,,vio;vioA;vioABCDE,vio,yes
,,,,,,,,,,,,,,,,,,
p84,10.1186.s12934-016-0595-3,PCC 7942,Synechococcus elongatus,succinate (succinic acid),≈0.26 mg/L,nitrate-deplete BG-11,glucose,not specified,shake flask,not specified,aerobic,,not specified,30 °C,,dCas9;eyfp,,KO
p84,10.1186.s12934-016-0595-3,PCC 7942,Synechococcus elongatus,succinate (succinic acid),≈0.58 mg/L,nitrate-deplete BG-11,glucose,not specified,shake flask,not specified,aerobic,,not specified,30 °C,,dCas9;eyfp,,KO
p84,10.1186.s12934-016-0595-3,PCC 7942,Synechococcus elongatus,succinate (succinic acid),≈0.61 mg/L,nitrate-deplete BG-11,glucose,not specified,shake flask,not specified,aerobic,,not specified,30 °C,,dCas9;eyfp,,KO
p84,10.1186.s12934-016-0595-3,PCC 7942,Synechococcus elongatus,succinate (succinic acid),≈0.63 mg/L,nitrate-deplete BG-11,glucose,not specified,shake flask,not specified,aerobic,,not specified,30 °C,,dCas9;eyfp,,KO
,,,,,,,,,,,,,,,,,,
p85,10.1186.s12934-017-0642-8,B. licheniformis CGMCC2876,Bacillus,poly-γ-glutamic acid (γ-PGA) (Poly-γ-glutamic acid),8.45 g/L,γ-PGA medium + 10 g/L glucose,glucose,10 g/L,Batch,7.2,Not specified,,24 h,37 °C,,,,product
p85,10.1186.s12934-017-0642-8,B. licheniformis CGMCC2876,Bacillus,γ-PGA (Poly-gamma-glutamic acid),0.94 g/L,γ-PGA medium,,-,Batch,7.2,Not specified,,24 h,37 °C,,,,product
,,,,,,,,,,,,,,,,,,
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA,Escherichia coli,l-lysine (L-lysine),0.49 g/gDCW,Minimal medium,Glucose,10 g/L,Shake flask,-,-,BL21-dapA,48 h,-,,dapA;lysA;lysC,,yes
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA–pntAB–pipA,Escherichia coli,l-pipecolic acid (l-pipecolic acid),0.53 g/L,Modified LB,Glucose,5 g/L,Shake flask,-,-,BL21–dapA–lysC–lysA–pntAB,48 h,25°C,,dapA;lysA;lysC;pipA;pntAB,pipA;pntAB,yes
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA–pipA,Escherichia coli,l-pipecolic acid (l-pipecolic acid),0.64 g/L,"Modified LB + FeSO4, Triton X-100",Glucose,5 g/L,Fermentor,7.0,~15% DO,BL21–dapA–lysC–lysA,-,25°C,,dapA;lysA;lysC;pipA,pipA,yes
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA–pntAB–pipA,Escherichia coli,l-pipecolic acid (l-pipecolic acid),5.33 g/L,Fed-batch,Glucose,"Initial 15 g/L, supplemented",7.5 L fermentor,7.0,Maintained at ~15%,BL21–dapA–lysC–lysA–pntAB,>36 h,37→25°C,,dapA;lysA;lysC;pipA;pntAB,pipA;pntAB,yes
p86,10.1186.s12934-017-0666-0,BL21–dapA–ddh,Escherichia coli,l-lysine (L-lysine),0.03 g/L,Minimal medium,Glucose,10 g/L,Shake flask,-,-,BL21-dapA,48 h,37°C,,dapA;ddh,,yes
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysA,Escherichia coli,l-lysine (L-lysine),0.07 g/L,Minimal medium,Glucose,10 g/L,Shake flask,-,-,BL21-dapA,48 h,37°C,,dapA;lysA,,yes
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA,Escherichia coli,l-lysine (L-lysine),0.13 g lysine/gDCW,Minimal medium,Glucose,10 g/L,Shake flask,-,-,BL21-dapA,48 h,37°C,,dapA;lysA;lysC,,yes
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA–ddh,Escherichia coli,l-lysine (L-lysine),0.19 g/L,Minimal medium,Glucose,10 g/L,Shake flask,-,-,BL21–dapA–lysC–lysA,48 h,37°C,,dapA;ddh;lysA;lysC,,yes
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA,Escherichia coli,l-lysine (L-lysine),0.69 g/L,Minimal medium,Glucose,10 g/L,Shake flask,-,-,BL21-dapA,48 h,37°C,,dapA;lysA;lysC,,yes
p86,10.1186.s12934-017-0666-0,E. coli BL21(DE3),Escherichia coli,l-pipecolic acid (l-pipecolic acid),0.15 g/L,Whole-cell system,Lysine,1 g/L,Shake flask,-,-,,-,37°C,,,,yes
p86,10.1186.s12934-017-0666-0,E. coli BL21(DE3),Escherichia coli,l-pipecolic acid (l-pipecolic acid),0.24 g/L,Whole-cell system,Lysine,1 g/L,Shake flask,-,-,,-,37°C,,,,yes
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA–pipA,Escherichia coli,l-pipecolic acid (l-pipecolic acid),0.39 g/L,Minimal medium,Glucose,10 g/L,Shake flask,-,-,BL21–dapA–lysC–lysA,48 h,37°C,,dapA;lysA;lysC;pipA,pipA,yes
p86,10.1186.s12934-017-0666-0,BL21–dapA–lysC–lysA–pipA,Escherichia coli,l-pipecolic acid (l-pipecolic acid),0.57 g/g,Minimal medium,Glucose,Dependent on cell growth,Shake flask,-,-,BL21–dapA–lysC–lysA,48 h,37°C,,dapA;lysA;lysC;pipA,pipA,yes
,,,,,,,,,,,,,,,,,,
p87,10.1186.s12934-018-0951-6,PATW076,Saccharomyces cerevisiae,kaempferol (kaempferol),<0.001 µmol/gCDW,SMG,glucose,20 g/L,Batch,5.0,Aerobic,PATW080,End of发酵,30 °C,ARO4;EXG1;SPR1;TSC13;aro10;aro3;can1;pdc5;pdc6,4CL;4CL3;ANS;C4H;CHI;CHS;CPR;DFR;F3H;MdECR;PAL;at4CL3;atCHI1;atCHS3;atPAL1;co3GT;coANS;coC4H;coCHS3;coCPR1;coF3H;coGhDFR;coMdECR;coTAL1,4CL;4CL3;ANS;C4H;CHI;CHS;CPR;DFR;F3H;MdECR;PAL;at4CL3;atCHI1;atCHS3;atPAL1;co3GT;coANS;coC4H;coCHS3;coCPR1;coF3H;coGhDFR;coMdECR;coTAL1,yes
p87,10.1186.s12934-018-0951-6,PATW076,Saccharomyces cerevisiae,pelargonidin 3-O-glucoside (Pelargonidin 3-O-glucoside),<0.001 µmol/gCDW (estimated),SMG,glucose,20 g/L,Batch,5.0,Aerobic,PATW080,End of发酵,30 °C,ARO4;EXG1;SPR1;TSC13;aro10;aro3;can1;pdc5;pdc6,4CL;4CL3;ANS;C4H;CHI;CHS;CPR;DFR;F3H;MdECR;PAL;at4CL3;atCHI1;atCHS3;atPAL1;co3GT;coANS;coC4H;coCHS3;coCPR1;coF3H;coGhDFR;coMdECR;coTAL1,4CL;4CL3;ANS;C4H;CHI;CHS;CPR;DFR;F3H;MdECR;PAL;at4CL3;atCHI1;atCHS3;atPAL1;co3GT;coANS;coC4H;coCHS3;coCPR1;coF3H;coGhDFR;coMdECR;coTAL1,yes
,,,,,,,,,,,,,,,,,,
p88,10.1186.s12934-019-1072-6,xfpk(BB),Saccharomyces cerevisiae,CO2 (carbon dioxide),approximately 10% increase in xfpk(BB) compared with the control,minimal medium,glucose,7.5 g L^-1,batch bioreactor,5.0,controlled,,,30 °C,,TEF1;xfpk,xfpk,yes
p88,10.1186.s12934-019-1072-6,xfpk(BB),Saccharomyces cerevisiae,acetate (acetate),approximately 3.8% of the total carbon flux,minimal medium,glucose,2%,shake flask (initial growth),5.0,ambient,,,30 °C,,TEF1;xfpk,xfpk,yes
,,,,,,,,,,,,,,,,,,
p89,10.1186.s12934-022-01964-5,C. autoethanogenum [PThl-Atf1],Clostridium autoethanogenum,butyl acetate (butyl acetate),4.5 mM,CO + butanol,CO,-,"Serum bottle, batch",-,anaerobic,C. autoethanogenum,7 days,37°C,,Atf1,Atf1,yes
