paper number,doi,strain,strain type,product,product titer,medium,carbon source,carbon source concentration,vessel and feed mode,ph,time,temperature,oxygen level,parent strain,knock out gene,overexpress gene,heterologous gene,check,Unnamed: 19
p59,10.1016.j.ymben.2019.09.003,AK30,,isoprenol (isoprenol),6.84 g/L,M9 minimal medium,glucose,3%,2-L bioreactor (fed-batch),7.0,79 h,30 °C,30%,,ackA;poxB;pta,,HMGR;HMGR_Sc_co;HMGS;HMGS_Sc_co;MK;MK_Sc_co;PMD;atoB,yes,
p59,10.1016.j.ymben.2019.09.003,AK30,,isoprenol (isoprenol),10.8 g/L,M9 minimal medium,glucose,3%,"2-L bioreactor (fed-batch, two-phase)",7.0,95 h,30 °C,30%,,ackA;poxB;pta,,HMGR;HMGR_Sc_co;HMGS;HMGS_Sc_co;MK;MK_Sc_co;PMD;atoB,yes,
p59,10.1016.j.ymben.2019.09.003,AK30,,isoprenol (isoprenol),0.084 g/g,M9 minimal medium,glucose,3%,2-L bioreactor (fed-batch),7.0,79 h,30 °C,30%,,ackA;poxB;pta,,HMGR;HMGR_Sc_co;HMGS;HMGS_Sc_co;MK;MK_Sc_co;PMD;atoB,yes,
p59,10.1016.j.ymben.2019.09.003,AK30,,isoprenol (isoprenol),0.105 g/g,M9 minimal medium,glucose,3%,"2-L bioreactor (fed-batch, two-phase)",7.0,95 h,30 °C,30%,,ackA;poxB;pta,,HMGR;HMGR_Sc_co;HMGS;HMGS_Sc_co;MK;MK_Sc_co;PMD;atoB,yes,
,,,,,,,,,,,,,,,,,,,
p60,10.1016.j.ymben.2020.04.010,MG-01,E. coli,C8 (octanoic acid),3.12 mmol/L,LB medium,glucose,20 g/L,flask culture,,48 h,37°C,,,,TesA,,KO,
p60,10.1016.j.ymben.2020.04.010,MG-01,E. coli,C8 (octanoic acid),6.6 mmol/L,LB medium,glucose,20 g/L,flask culture,,48 h,37°C,,,,TesA,,KO,
p60,10.1016.j.ymben.2020.04.010,MG-01,E. coli,free FA (free fatty acid),0.94 mmol/L,LB medium,glucose,20 g/L,flask culture,,48 h,37°C,,,,TesA,,KO,
p60,10.1016.j.ymben.2020.04.010,MG-01,E. coli,free FA (free fatty acid),8.92 mmol/L,LB medium,glucose,20 g/L,flask culture,,48 h,37°C,,,,TesA,,KO,
p60,10.1016.j.ymben.2020.04.010,MG1655 ΔtesA ΔfadE,E. coli,C8 (octanoic acid),2.7 g/L,MOPS minimal medium,glucose,20 g/L,5-L bioreactor,6.8,48 h,30°C,20% ±2%,MG1655 ΔtesA ΔfadE,fadE;tesA,TesA;TesARD−2,,yes,
p60,10.1016.j.ymben.2020.04.010,MG1655 ΔtesA ΔfadE,E. coli,free FA (free fatty acid),7.9 g/L,MOPS minimal medium,glucose,20 g/L,5-L bioreactor,6.8,48 h,30°C,20% ±2%,MG1655 ΔtesA ΔfadE,fadE;tesA,TesA;TesARD−2,,yes,
,,,,,,,,,,,,,,,,,,,
p61,10.1016.j.ymben.2022.01.012,ST10165,Saccharomyces cerevisiae,ergothioneine (ergothioneine),2.39 g/L,SC + supplements,Glucose,415 g/L,"Bioreactor, fed-batch mode",5.0,160 hours,30°C,40% DO,ST9687,BCK1;HIS1;UBX4;VBA2;spe2,MET14,,yes,
p61,10.1016.j.ymben.2022.01.012,ST10165,Saccharomyces cerevisiae,ergothioneine (ergothioneine),11.18 mg ERG/g glucose,SC + supplements,Glucose,415 g/L,"Bioreactor, fed-batch mode",5.0,160 hours,30°C,40% DO,ST9687,BCK1;HIS1;UBX4;VBA2;spe2,MET14,,yes,
p61,10.1016.j.ymben.2022.01.012,ST9687,Saccharomyces cerevisiae,histidine (histidine),0.283 g/L,Minimal medium,Glucose,20 g/L,24-deep-well plates,,72 hours,30°C,,ST8927,BCK1;HIS1;UBX4;VBA2,,,yes,
,,,,,,,,,,,,,,,,,,,
p62,10.1016.j.ymben.2022.02.004,Ms41,E. coli,creatine (creatine),2.16 mM,,glucose,30 mM,,,32h,37°C,,Me13,add;deoD;ushA;yaiE,ADO1;BHMT;CeSAH;CpADO1;ScSAH;TnBHMT,RnGAMT;SAM2;ScSAH,yes,
p62,10.1016.j.ymben.2022.02.004,BW25113,E. coli,creatine (creatine),0.99 mM,,glucose,20 mM,,,4h,37°C,,,,,,yes,
p62,10.1016.j.ymben.2022.02.004,Ms27,E. coli,ferulic acid (ferulic acid),1.61173 g/l,,glucose,30 mM,,7.5,24h,37°C,30mM every 4h,,,ADO1;CeSAH;CeSAHase;CpADO1;SAHase,,KO,
p62,10.1016.j.ymben.2022.02.004,Ms27,E. coli,ferulic acid (ferulic acid),0.067 g/g,MOPS,glucose,30 mM,,7.5,30h,37°C,30mM every 4h,,,ADO1;CeSAH;CeSAHase;CpADO1;SAHase,,KO,
p62,10.1016.j.ymben.2022.02.004,Ms15,E. coli,ferulic acid (ferulic acid),3.5 g/l,MOPS,glucose,30 mM,,7.5,8h,37°C,,Ms14,add;amn;deoD;ushA;yaiE,ADO1,SAM2;ScSAH,yes,
p62,10.1016.j.ymben.2022.02.004,Ms15,E. coli,ferulic acid (ferulic acid),0.078 g/g,MOPS,glucose,30 mM,,7.5,15h,37°C,,Ms14,add;amn;deoD;ushA;yaiE,ADO1,SAM2;ScSAH,yes,
p62,10.1016.j.ymben.2022.02.004,Ms40,E. coli,vanillic acid (vanillic acid),3.84 mM,,glucose,30 mM,,,,37°C,,Me13,add;deoD;ushA;yaiE,ADO1;BHMT;CeSAH;CpADO1;ScSAH;TnBHMT,HsOMT;SAM2;ScSAH,yes,
,,,,,,,,,,,,,,,,,,,
p63,10.1016.j.ymben.2022.08.006,EMP01-pB,Escherichia coli,butyl butyrate (butyl butyrate),78 mg/L,M9,glucose,10g/L,Not specified,Not specified,24h,Not specified,Not specified,EMM01,minCDE;proP,ProP;ftsA;ftsZ;plsB;plsC,,yes,
p63,10.1016.j.ymben.2022.08.006,EMP01-pH,Escherichia coli,hexanol (hexanol),790 mg/L,M9,glucose,10g/L,Not specified,Not specified,24h,Not specified,Not specified,EMM01,minCDE;proP,ftsA;ftsZ;plsB;plsC,ProP;adhE2,yes,
p63,10.1016.j.ymben.2022.08.006,EMP01-pO,Escherichia coli,minicells (minicells),60 mg/L,M9,glucose,10g/L,Not specified,Not specified,24h,Not specified,Not specified,EMM01,minCDE;proP,ftsA;ftsZ;plsB;plsC,ProP;ahr,yes,
p63,10.1016.j.ymben.2022.08.006,EMP01-pP,Escherichia coli,minicells (minicells),167 mg/L,M9,glucose,10g/L,Not specified,Not specified,24h,Not specified,Not specified,EMM01,minCDE;proP,ProP;ftsA;ftsZ;plsB;plsC,,yes,
,,,,,,,,,,,,,,,,,,,
p64,10.1016.j.ymben.2023.04.005,ATCC 824 (pCD07239),Clostridium acetobutylicum,butanol (butanol),1.38 g/L,CGM,glucose,8.0 g/L,"closed serum bottle, 20% CO2, 80% H2",,72h,,anaerobic (closed),ATCC 824,,,CD630_0723;CD630_0729,yes,
p64,10.1016.j.ymben.2023.04.005,ATCC 824 (pCD07239),Clostridium acetobutylicum,butanol (butanol),0.162 g/L,CGM,glucose,80 g/L,anaerobic batch fermentation in bioreactor,,3h,37°C,anaerobic,ATCC 824,,,CD630_0723;CD630_0729,yes,
p64,10.1016.j.ymben.2023.04.005,ATCC 824 (pCD07239),Clostridium acetobutylicum,butanol (butanol),13.8 g/L,CGM,glucose,80 g/L,anaerobic batch fermentation in bioreactor,>5.0,,37°C,anaerobic,ATCC 824,,,CD630_0723;CD630_0729,yes,
p64,10.1016.j.ymben.2023.04.005,ATCC 824 (pCD07239),Clostridium acetobutylicum,butanol (butanol),0.20 g/g,CGM,glucose,80 g/L,anaerobic batch fermentation in bioreactor,>5.0,,37°C,anaerobic,ATCC 824,,,CD630_0723;CD630_0729,yes,
p64,10.1016.j.ymben.2023.04.005,ATCC 824 (pCD07239),Clostridium acetobutylicum,butyrate (butyrate),0.13 g/L,CGM,glucose,8.0 g/L,"closed serum bottle, 20% CO2, 80% H2",,72h,,anaerobic (closed),ATCC 824,,,CD630_0723;CD630_0729,yes,
p64,10.1016.j.ymben.2023.04.005,ATCC 824 (pCD07239),Clostridium acetobutylicum,butyrate (butyrate),1.8 g/L,CGM,glucose,80 g/L,anaerobic batch fermentation in bioreactor,>5.0,,37°C,anaerobic,ATCC 824,,,CD630_0723;CD630_0729,yes,
p64,10.1016.j.ymben.2023.04.005,ATCC 824,Clostridium acetobutylicum,butanol (butanol),0.164 g/L,CGM,glucose,80 g/L,anaerobic batch fermentation in bioreactor,,7.4h,37°C,anaerobic,,,,,yes,
p64,10.1016.j.ymben.2023.04.005,ATCC 824,Clostridium acetobutylicum,butanol (butanol),10.4 g/L,CGM,glucose,80 g/L,anaerobic batch fermentation in bioreactor,>5.0,,37°C,anaerobic,,,,,yes,
p64,10.1016.j.ymben.2023.04.005,ATCC 824,Clostridium acetobutylicum,butanol (butanol),0.16 g/g,CGM,glucose,80 g/L,anaerobic batch fermentation in bioreactor,>5.0,,37°C,anaerobic,,,,,yes,
p64,10.1016.j.ymben.2023.04.005,ATCC 824,Clostridium acetobutylicum,butyrate (butyrate),0.30 g/L,CGM,glucose,8.0 g/L,"closed serum bottle, 20% CO2, 80% H2",,72h,,anaerobic (closed),,,,,yes,
p64,10.1016.j.ymben.2023.04.005,ATCC 824,Clostridium acetobutylicum,butyrate (butyrate),4.3 g/L,CGM,glucose,80 g/L,anaerobic batch fermentation in bioreactor,>5.0,,37°C,anaerobic,,,,,yes,
,,,,,,,,,,,,,,,,,,,
p65,10.1021.acs.jafc.3c06629,E. coli TYR-14B1,Escherichia coli,p-coumaric acid (p-coumaric acid),497.32 mg/L,modified M9 medium,glucose,15 g/L,shake-flask,7.0,48 h,37 °C,200 rpm,,,,tal;tal214C,yes,
p65,10.1021.acs.jafc.3c06629,E. coli MalCoA-29D4,Escherichia coli,pterostilbene (pterostilbene),109.12 mg/L,LB medium,glucose,10 g/L,shake-flask,,24 h,30 °C,200 rpm,E. coli MalCoA-30,pabA,,4cl;4cl214C;romt18;sts53;tal;tal214C,strain,
p65,10.1021.acs.jafc.3c06629,E. coli MalCoA-29D4,Escherichia coli,pterostilbene (pterostilbene),134.84 mg/L,LB medium,glucose,10 g/L,shake-flask,,24 h,30 °C,200 rpm,E. coli MalCoA-30,pabA,,4cl;4cl214C;romt18;sts53;tal;tal214C,strain,
,,,,,,,,,,,,,,,,,,,
p66,10.1021.acs.jafc.8b07270,PHY-G81,bacteria,α-ionone (α-ionone),282 mg/L,Riesenberg et al. 32,,,"Fed-batch, 2 L - 150 L",,123 h,26 °C,,,,,,OE,
p66,10.1021.acs.jafc.8b07270,PHY-G81,bacteria,α-ionone (α-ionone),400 mg/L,Riesenberg et al. 32,,,"Scale-up, 10,000 L",,120 h,26 °C,,,,,,OE,
p66,10.1021.acs.jafc.8b07270,PHY-G81,bacteria,α-ionone (α-ionone),0.22 mg/g-slurry,Riesenberg et al. 32,,,Solid-liquid phase separation,,,,,,,,,OE,
p66,10.1021.acs.jafc.8b07270,PHY-G81,bacteria,α-ionone (α-ionone),2.28 mg/g-solids,Riesenberg et al. 32,,,Solid-liquid phase separation,,,,,,,,,OE,
,,,,,,,,,,,,,,,,,,,
p67,10.1021.acs.jafc.9b04519,YZL15384,Saccharomyces cerevisiae,lycopene (lycopene),118 mg/L,YPDG,glucose,,Shake flask fermentation,,"14-18 h (seed stage, shake flask); further screening (durations unspecified)",30°C,,,,,BtCrtI;CrtB;CrtE;CrtI;PaCrtE;PagCrtB,yes,
p67,10.1021.acs.jafc.9b04519,YZL1538496,Saccharomyces cerevisiae,lycopene (lycopene),186 mg/L,YPD,glucose,,Shake flask fermentation,,14-18 h (seed stage); various experimental durations,30°C,,YZL15384,,,BtCrtI;CrtB;CrtE;CrtI;PaCrtE;PagCrtB,yes,
p67,10.1021.acs.jafc.9b04519,BS103,Saccharomyces cerevisiae,lycopene (lycopene),258 mg/L,YPD,glucose,,Shake flask fermentation,,14-18 h (seed stage); further screening (durations unspecified),30°C,,YZL1538496,exg1,POS5,BtCrtI;CrtB;CrtE;CrtI;PaCrtE;PagCrtB,yes,
p67,10.1021.acs.jafc.9b04519,BS105,Saccharomyces cerevisiae,lycopene (lycopene),270 mg/L,YPD,glucose,,Shake flask fermentation,,unspecified,30°C,,BS104,exg1;gal80,ACS;ADH2;ALD6;POS5,BtCrtI;CrtB;CrtE;CrtI;PaCrtE;PagCrtB,yes,
p67,10.1021.acs.jafc.9b04519,BS104,Saccharomyces cerevisiae,lycopene (lycopene),289 mg/L,YPD,glucose,,Shake flask fermentation,,unspecified,30°C,,BS103,exg1,ACS;ADH2;ALD6;POS5,BtCrtI;CrtB;CrtE;CrtI;PaCrtE;PagCrtB,yes,
p67,10.1021.acs.jafc.9b04519,BS106,Saccharomyces cerevisiae,lycopene (lycopene),3.28 g/L,synthetic complete medium,glucose/ethanol,20 g/L glucose (initial); ethanol controlled ≤ 5 g/L,7-L fermenter; two-stage fermentation,5,Varied (first and second feeding stages),30°C,Dissolved oxygen maintained above 30% by adjusting agitation speed 200-600 rpm and air flow rate 1-2 vvm,BS105,exg1;gal1;gal10;gal7;gal80,ACS;ADH2;ALD6;POS5,BtCrtI;CrtB;CrtE;CrtI;PaCrtE;PagCrtB,KO,
,,,,,,,,,,,,,,,,,,,
p68,10.1021.acssynbio.0c00225,NEB10β-∆xylR-∆xylAB-xylRmut17-crtEBI,Escherichia coli,lycopene (lycopene),0.4 g/L,LB,xylose,0.4 g/L,Not specified,Not specified,Not specified,30 ºC,Not specified,NEB10β,xylA;xylAB;xylR,xylR;xylRmut17,crtE;crtEBI,titer,
p68,10.1021.acssynbio.0c00225,NEB10β-∆xylR-xylRmut17-crtEBI,Escherichia coli,lycopene (lycopene),0.6 g/L,LB,xylose,0.6 g/L,Not specified,Not specified,Not specified,30 ºC,Not specified,NEB10β,xylR,xylR;xylRmut17,crtE;crtEBI,titer,
,,,,,,,,,,,,,,,,,,,
p69,10.1021.acssynbio.0c00648,Mad1415s,Mad1415,adipic acid (adipic acid),0.27 g/L,SOB,glucose,4 g/L,"serum bottles, batch",,72 h,37 °C,anaerobic,E. coli Mad1415,atoB;ldhA;sucD,RADP;sucD,,yes,
p69,10.1021.acssynbio.0c00648,Mad1415-F8NAsf,Mad1415,adipic acid (adipic acid),0.30 g/L,SOB,glucose,4 g/L,"serum bottles, batch",,72 h,37 °C,anaerobic,Mad1415s,atoB;ldhA;sucD,RADP;f rdABCD;rdABCD;sucD,,yes,
p69,10.1021.acssynbio.0c00648,Mad1415-F8NA4s7pf,Mad1415,adipic acid (adipic acid),0.53 g/L,SOB,glucose,4 g/L,"serum bottles, batch",,72 h,37 °C,anaerobic,Mad1415-F8NAspf,atoB;ldhA;sucD,RADP;f rdABCD;pyc;rdABCD;sucD,,yes,
,,,,,,,,,,,,,,,,,,,
p70,10.1021.acssynbio.2c00003,Cg01,Candida glycerinogenes,geraniol (geraniol),6.9 mg/L,YPD,glucose,20 g/L,"flask, shaking",6.0,18 h,30 °C,200 rpm,,,CrGES,,yes,
p70,10.1021.acssynbio.2c00003,Cg02,Candida glycerinogenes,geraniol (geraniol),25.4 mg/L,YPD,glucose,20 g/L,"flask, shaking",6.0,18 h,30 °C,200 rpm,,,CrGES;tCrGES,,yes,
p70,10.1021.acssynbio.2c00003,Cg02,Candida glycerinogenes,geraniol (geraniol),82.0 mg/L,YPD,glucose,20 g/L,"flask, shaking",6.0,18 h,30 °C,200 rpm,,,CrGES;tCrGES,,strain,
p70,10.1021.acssynbio.2c00003,Cg11,Candida glycerinogenes,geraniol (geraniol),117.8 mg/L,YPD,glucose,20 g/L,"flask, shaking",6.0,18 h,30 °C,200 rpm,Cg02,,CrGES;tCrGES,CrGES;tCrGES,OE,
p70,10.1021.acssynbio.2c00003,Cg11,Candida glycerinogenes,geraniol (geraniol),274.1 mg/L,YPD,glucose,20 g/L,"flask, shaking",6.0,18 h,30 °C,200 rpm,Cg02,,CrGES;tCrGES,CrGES;tCrGES,OE,
p70,10.1021.acssynbio.2c00003,Cg15,Candida glycerinogenes,geraniol (geraniol),360.4 mg/L,YPD,glucose,20 g/L,"flask, shaking",6.0,18 h,30 °C,200 rpm,Cg11,,CrGES;tCrGES,CrGES;tCrGES,OE,
p70,10.1021.acssynbio.2c00003,Cg16,Candida glycerinogenes,geraniol (geraniol),429.7 mg/L,YPD,glucose,20 g/L,"flask, shaking",6.0,18 h,30 °C,200 rpm,Cg15,,CrGES;Erg20ww-tCrGES;tCrGES,CrGES;tCrGES,OE,
p70,10.1021.acssynbio.2c00003,Cg17,Candida glycerinogenes,geraniol (geraniol),489.1 mg/L,YPD,glucose,20 g/L,"flask, shaking",6.0,18 h,30 °C,200 rpm,Cg16,,CrGES;Erg20ww-tCrGES;tCrGES,AtIPK;CrGES;ScCK;tCrGES,yes,
p70,10.1021.acssynbio.2c00003,Cg18,Candida glycerinogenes,geraniol (geraniol),858.4 mg/L,YPD,glucose,20 g/L,"flask, shaking",6.0,18 h,30 °C,200 rpm,Cg17,,CrGES;Erg20ww-tCrGES;tCrGES,AtIPK;CrGES;ScCK;tCrGES,yes,
p70,10.1021.acssynbio.2c00003,Cg18YlALK1,Candida glycerinogenes,geraniol (geraniol),543.3 mg/L,YPD,glucose,20 g/L,"flask, shaking",6.0,24 h,30 °C,200 rpm,Cg18,,CrGES;Erg20ww-tCrGES;tCrGES,AtIPK;CrGES;ScCK;tCrGES,yes,
p70,10.1021.acssynbio.2c00003,Cg18CUP1,Candida glycerinogenes,geraniol (geraniol),431.5 mg/L,YPD,glucose,20 g/L,"flask, shaking",6.0,24 h,30 °C,200 rpm,Cg18,,CrGES;Erg20ww-tCrGES;tCrGES,AtIPK;CrGES;ScCK;tCrGES,yes,
p70,10.1021.acssynbio.2c00003,Cg20,Candida glycerinogenes,geraniol (geraniol),933.7 mg/L,YPD,glucose,20 g/L,"flask, shaking",6.0,18 h,30 °C,200 rpm,Cg18,,CrGES;Erg20ww-tCrGES;tCrGES,AtIPK;CrGES;ScCK;tCrGES,yes,
p70,10.1021.acssynbio.2c00003,Cg22,Candida glycerinogenes,geraniol (geraniol),1132.9 mg/L,YPD,glucose,20 g/L,"flask, shaking",6.0,18 h,30 °C,200 rpm,Cg20,,CrGES;Erg20ww-tCrGES;tCrGES,AtIPK;CrGES;ScCK;tCrGES,yes,
p70,10.1021.acssynbio.2c00003,Cg22,Candida glycerinogenes,geraniol (geraniol),1194.6 mg/L,YPD,glucose,20 g/L,"flask, shaking",6.0,18 h,30 °C,200 rpm,Cg20,,CrGES;Erg20ww-tCrGES;tCrGES,AtIPK;CrGES;ScCK;tCrGES,yes,
p70,10.1021.acssynbio.2c00003,Cg18HXT7,Candida glycerinogenes,monoterpenoids (monoterpenoids),463.2 mg/L,YPD,glucose,20 g/L,Shake-flask,6.0,24 h,30 °C,200 rpm,Cg18,,CrGES;Erg20ww-tCrGES;tCrGES,AtIPK;CrGES;ScCK;tCrGES,yes,
,,,,,,,,,,,,,,,,,,,
p71,10.1021.acssynbio.3c00315,BP,Bacillus subtilis,DPA (d-pantothenic acid),0.59 g/L,Liquid LB medium,Glucose,40 g/L,250 mL shake flask,6.8,72 h,37 °C,200 rpm,B. subtilis 168,,panB;panBCD;panD;panDT,,yes,
p71,10.1021.acssynbio.3c00315,BPE,Bacillus subtilis,DPA (d-pantothenic acid),0.79 g/L,Liquid LB medium,Glucose,40 g/L,250 mL shake flask,6.8,72 h,37 °C,200 rpm,BP,panE,panB;panBCD;panD;panDT,,yes,
p71,10.1021.acssynbio.3c00315,BPΔI,Bacillus subtilis,DPA (d-pantothenic acid),0.70 g/L,Liquid LB medium,Glucose,40 g/L,250 mL shake flask,6.8,72 h,37 °C,200 rpm,BP,ilvA,panB;panBCD;panD;panDT,,yes,
p71,10.1021.acssynbio.3c00315,BPS,Bacillus subtilis,DPA (d-pantothenic acid),0.18 g/L,Liquid LB medium,Glucose,40 g/L,250 mL shake flask,6.8,72 h,37 °C,200 rpm,BP,,alsS;panB;panBCD;panD;panDT,,yes,
p71,10.1021.acssynbio.3c00315,BPEDSΔI,Bacillus subtilis,DPA (d-pantothenic acid),0.85 g/L,Liquid LB medium,Glucose,40 g/L,250 mL shake flask,6.8,72 h,37 °C,200 rpm,BP,ilvA,alsS;ilvD;panB;panBCD;panD;panDT;panE,,yes,
p71,10.1021.acssynbio.3c00315,SQGΔI,Bacillus subtilis,DPA (d-pantothenic acid),0.71 g/L,Liquid LB medium,Glucose,40 g/L,250 mL shake flask,6.8,72 h,37 °C,200 rpm,EDSΔI,ilvA;ptsG,panB;panBCD;panD;panDT,,yes,
p71,10.1021.acssynbio.3c00315,QGPKΔI,Bacillus subtilis,DPA (d-pantothenic acid),1.41 g/L,Liquid LB medium,Glucose,40 g/L,250 mL shake flask,6.8,72 h,37 °C,200 rpm,EDSΔI,ilvA;ptsG,glcK;glcP;panB;panBCD;panD;panDT,,yes,
p71,10.1021.acssynbio.3c00315,UBPE,Bacillus subtilis,DPA (d-pantothenic acid),1.07 g/L,Liquid LB medium,Glucose,40 g/L,250 mL shake flask,6.8,72 h,37 °C,200 rpm,,,panB;panBCD;panE,,yes,
p71,10.1021.acssynbio.3c00315,UBPED,Bacillus subtilis,DPA (d-pantothenic acid),1.21 g/L,Liquid LB medium,Glucose,40 g/L,250 mL shake flask,6.8,72 h,37 °C,200 rpm,,,ilvD;panB;panBCD;panE,,yes,
p71,10.1021.acssynbio.3c00315,U3BPES,Bacillus subtilis,DPA (d-pantothenic acid),5.11 g/L,5 L fermenters,Glucose,40 g/L,Batch,6.8,19 h,41 °C,2 vvm,,ilvA,alsS;ilvBH;ilvD;panB;panBCD;panE,,yes,
p71,10.1021.acssynbio.3c00315,U3BPES,Bacillus subtilis,DPA (d-pantothenic acid),2.23 g/L,5 L fermenters,Glucose,40 g/L,Batch,6.8,6 h,41 °C,2 vvm,,ilvA,alsS;ilvBH;ilvD;panB;panBCD;panE,,yes,
p71,10.1021.acssynbio.3c00315,U3BPES,Bacillus subtilis,DPA (d-pantothenic acid),7.20 g/L,5 L fermenters,Glucose,40 g/L,"Batch, continuous feed",6.8,12 h,41 °C,2 vvm,,ilvA,alsS;ilvBH;ilvD;panB;panBCD;panE,,yes,
p71,10.1021.acssynbio.3c00315,U3BPES,Bacillus subtilis,DPA (d-pantothenic acid),9.54 g/L,5 L fermenters,Glucose,40 g/L,"Batch, continuous feed",6.8,19 h,41 °C,2 vvm,,ilvA,alsS;ilvBH;ilvD;panB;panBCD;panE,,yes,
p71,10.1021.acssynbio.3c00315,U3BPES,Bacillus subtilis,DPA (d-pantothenic acid),21.52 g/L,5 L fermenters,Glycerin,50 g/L,"Batch, continuous feed",6.8,72 h,41 °C,2 vvm,,ilvA,alsS;ilvBH;ilvD;panB;panBCD;panE,,yes,
,,,,,,,,,,,,,,,,,,,
p72,10.1038.s41467-022-29215-6,Bglc2-ConDmpR,,coniferol (coniferol),217 mg/L,M9,glucose,15 g/L,Shake flask,7.0,48 h,37 °C,Not specified,Bglc2,gdhA,gdhA,dmpR,strain,
p72,10.1038.s41467-022-29215-6,Bglc2-ConDmpR,,coniferol (coniferol),258 mg/L,M9,glucose,15 g/L,Shake flask,7.0,48 h,37 °C,Not specified,Bglc2,gdhA,gdhA,dmpR,strain,
p72,10.1038.s41467-022-29215-6,Bglc2-ConDmpR,,coniferol (coniferol),246 mg/L,M9,glucose,15 g/L,Shake flask,7.0,48 h,37 °C,Not specified,Bglc2,gdhA,gdhA,dmpR,strain,
p72,10.1038.s41467-022-29215-6,Bglc2-Sil,,isosilybin (isosilybin),0.28 mg/L,M9,glucose,15 g/L,Shake flask,7.0,48 h,37 °C,Not specified,BW25113ΔpykAΔpykF,gdhA,,APX1;Nox,strain,
p72,10.1038.s41467-022-29215-6,Bglc2-Sil(b),,isosilybin (isosilybin),2.02 mg/L,M9,glucose,15 g/L,Shake flask,7.0,48 h,37 °C,Not specified,Bglc2,gdhA,,,strain,
,,,,,,,,,,,,,,,,,,,
p73,10.1073.pnas.0812364106,S. cerevisiae 424A(LNH-ST),Aspergillus,ethanol (ethanol),40.0 g/L,AFEX-CS hydrolysate,glucose and xylose,"55 ± 2 g/L glucose, 23 ± 1 g/L xylose","1.0 L baffled flask, Separate Hydrolysis and Fermentation (SHF)",5.5,96 h,30 °C,largely anaerobic conditions,,,,,yes,
p73,10.1073.pnas.0812364106,424A(LNH-ST),Aspergillus,ethanol (ethanol),0.46 g ethanol/g consumed sugars,AFEX-CS hydrolysate without conditioning,glucose and xylose,with 10 g/L glucose and 12 g/L xylose,250 ml unbaffled flask,5.5,96 h,30 °C,largely anaerobic conditions,,,,,yes,
p73,10.1073.pnas.0812364106,424A(LNH-ST),Aspergillus,ethanol (ethanol),0.43 g/g consumed sugars,Complex media (YEP),glucose and xylose,"70 g/L glucose, 40 g/L xylose",250 ml unbaffled flask,5.5,48 h,30 °C,largely anaerobic conditions,,,,,yes,
p73,10.1073.pnas.0812364106,S. cerevisiae 424A(LNH-ST),Aspergillus,ethanol (ethanol),60.8% of the theoretical maximum yield,AFEX-CS hydrolysate,glucose and xylose,"55 ± 2 g/L glucose, 23 ± 1 g/L xylose","1.0 L baffled flask, Separate Hydrolysis and Fermentation (SHF)",5.5,96 h,30 °C,largely anaerobic conditions,,,,,yes,
p73,10.1073.pnas.0812364106,424A(LNH-ST),Aspergillus,xylitol (xylitol),0.3 g/L,AFEX-CS hydrolysate without conditioning,glucose and xylose,with 10 g/L glucose and 12 g/L xylose,250 ml unbaffled flask,5.5,96 h,30 °C,largely anaerobic conditions,,,,,yes,
p73,10.1073.pnas.0812364106,424A(LNH-ST),Aspergillus,xylitol (xylitol),3.2 g/L,Complex media (YEP),glucose and xylose,"70 g/L glucose, 40 g/L xylose",250 ml unbaffled flask,5.5,48 h,30 °C,largely anaerobic conditions,,,,,yes,
,,,,,,,,,,,,,,,,,,,
p74,10.1093.jimb.kuab050,JCY8,Saccharomyces cerevisiae,mevalonate (mevalonate),1030 mg/l,SC-dropout,Glucose,2%,Shake flask,,7 days,30°C,,CEN.PK2-1C,ADH1;GPD1,,Ef-mvaE;Ef-mvaS;mvaE;mvaS,yes,
p74,10.1093.jimb.kuab050,SIY2,Saccharomyces cerevisiae,mevalonate (mevalonate),910 mg/l,SC-dropout,Glucose,2%,Shake flask,,7 days,30°C,,,,,Ef-mvaE;Ef-mvaS;Se-acsL641P;acs;mvaE;mvaS,yes,
p74,10.1093.jimb.kuab050,SIY2,Saccharomyces cerevisiae,mevalonate (mevalonate),0.05 g/g,SC-dropout,Glucose,2%,Shake flask,,7 days,30°C,,,,,Ef-mvaE;Ef-mvaS;Se-acsL641P;acs;mvaE;mvaS,yes,
p74,10.1093.jimb.kuab050,JCY9,Saccharomyces cerevisiae,mevalonate (mevalonate),1620 mg/l,SC-dropout,Glucose,2%,Shake flask,,7 days,30°C,,CEN.PK2-1C,ADH1;GPD1,Sc-acsL641P;acs,Ef-mvaE;Ef-mvaS;mvaE;mvaS,yes,
p74,10.1093.jimb.kuab050,JCY9,Saccharomyces cerevisiae,mevalonate (mevalonate),0.08 g/g,SC-dropout,Glucose,2%,Shake flask,,7 days,30°C,,CEN.PK2-1C,ADH1;GPD1,Sc-acsL641P;acs,Ef-mvaE;Ef-mvaS;mvaE;mvaS,yes,
p74,10.1093.jimb.kuab050,JCY37,Saccharomyces cerevisiae,mevalonate (mevalonate),1570 mg/l,SC-dropout,Glucose,2%,Shake flask,,7 days,30°C,,CEN.PK2-1C,ADH1;GPD1,,Ef-mvaE;Ef-mvaS;Sc-acsL641P;acs;mvaE;mvaS,yes,
